@timestamp,event.action,message,process.name,process.parent.name,process.args,dll.pe.original_file_name,dll.name,file.name,registry.path,registry.value,dns.question.name,destination.address,domain.abused,domain.spamhaus.score,ipgeolocation.country.name,ipgeolocation.city.name,ipgeolocation.latitude,ipgeolocation.longitude,ipgeolocation.isp,kibana.alert.rule.threat.tactic.name,kibana.alert.rule.threat.technique.subtechnique.name
"Sep 16, 2024 @ 13:34:30.787",modification,Endpoint registry event,069739cb5a77bd4d1782bdcf1e0324d7c4d63493d4addfb0913093981f96c8c2.exe,-,-,-,-,-,HKEY_USERS\S-1-5-21-2438712759-301890551-4283054500-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\ZoneMap\IntranetName,IntranetName,-,-,-,-,-,-,-,-,-,-,-
"Sep 16, 2024 @ 13:34:30.787",modification,Endpoint registry event,069739cb5a77bd4d1782bdcf1e0324d7c4d63493d4addfb0913093981f96c8c2.exe,-,-,-,-,-,HKEY_USERS\S-1-5-21-2438712759-301890551-4283054500-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\ZoneMap\UNCAsIntranet,UNCAsIntranet,-,-,-,-,-,-,-,-,-,-,-
"Sep 16, 2024 @ 13:34:30.754",load,Endpoint DLL load event,069739cb5a77bd4d1782bdcf1e0324d7c4d63493d4addfb0913093981f96c8c2.exe,-,-,fastprox.dll,fastprox.dll,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 16, 2024 @ 13:34:30.751",load,Endpoint DLL load event,069739cb5a77bd4d1782bdcf1e0324d7c4d63493d4addfb0913093981f96c8c2.exe,-,-,wbemsvc.dll,wbemsvc.dll,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 16, 2024 @ 13:34:30.748",load,Endpoint DLL load event,069739cb5a77bd4d1782bdcf1e0324d7c4d63493d4addfb0913093981f96c8c2.exe,-,-,wbemcomn.dll,wbemcomn.dll,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 16, 2024 @ 13:34:30.747",load,Endpoint DLL load event,069739cb5a77bd4d1782bdcf1e0324d7c4d63493d4addfb0913093981f96c8c2.exe,-,-,wbemprox.dll,wbemprox.dll,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 16, 2024 @ 13:34:29.292",load,Endpoint DLL load event,069739cb5a77bd4d1782bdcf1e0324d7c4d63493d4addfb0913093981f96c8c2.exe,-,-,-,069739cb5a77bd4d1782bdcf1e0324d7c4d63493d4addfb0913093981f96c8c2.exe,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 16, 2024 @ 13:34:19.961",execution,Malware Detection Alert,069739cb5a77bd4d1782bdcf1e0324d7c4d63493d4addfb0913093981f96c8c2.exe,explorer.exe,C:\Users\John\069739cb5a77bd4d1782bdcf1e0324d7c4d63493d4addfb0913093981f96c8c2.exe,-,-,069739cb5a77bd4d1782bdcf1e0324d7c4d63493d4addfb0913093981f96c8c2.exe,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 16, 2024 @ 13:34:19.960",start,Endpoint process event,069739cb5a77bd4d1782bdcf1e0324d7c4d63493d4addfb0913093981f96c8c2.exe,explorer.exe,C:\Users\John\069739cb5a77bd4d1782bdcf1e0324d7c4d63493d4addfb0913093981f96c8c2.exe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:06:52.464",lookup_requested,"DNS query is completed for the name t.me, type 28, query options 2251800887582720 with status 10054 Results  ",RegAsm.exe,-,-,-,-,-,-,-,t.me,149.154.167.99,False,30,Netherlands,Amsterdam,52.37018,4.87324,Telegram Messenger Amsterdam Network,"Command and Control, Exfiltration","Domain Generation Algorithms, Exfiltration to Code Repository, Exfiltration to Cloud Storage"
"Sep 12, 2024 @ 19:02:17.211",end,Endpoint process event,cmd.exe,RegAsm.exe,"C:\Windows\system32\cmd.exe, /c, timeout, /t, 10, &, del, /f, /q, C:\Windows\Microsoft.NET\Framework\v4.0.30319\RegAsm.exe, &, rd, /s, /q, C:\ProgramData\CBAKFCBFHJDH, &, exit",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:02:17.208",deletion,Endpoint file event,cmd.exe,-,-,-,-,RegAsm.exe,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:02:17.204",end,Endpoint process event,timeout.exe,cmd.exe,"timeout, /t, 10",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:02:07.186",start,Endpoint process event,timeout.exe,cmd.exe,"timeout, /t, 10",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:02:07.090",end,Endpoint process event,RegAsm.exe,9e9c2fb86b9215aabb51108105b5c5a553f9c2d4904f8f03c4a8b7ff3602c989.exe,C:\Windows\Microsoft.NET\Framework\v4.0.30319\RegAsm.exe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:02:06.783",start,Endpoint process event,cmd.exe,RegAsm.exe,"C:\Windows\system32\cmd.exe, /c, timeout, /t, 10, &, del, /f, /q, C:\Windows\Microsoft.NET\Framework\v4.0.30319\RegAsm.exe, &, rd, /s, /q, C:\ProgramData\CBAKFCBFHJDH, &, exit",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:02:06.129",modification,Endpoint registry event,RegAsm.exe,-,-,-,-,-,HKEY_USERS\S-1-5-21-2438712759-301890551-4283054500-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Shell Extensions\Cached\{40DD6E20-7C17-11CE-A804-00AA003CA9F6} {000214EF-0000-0000-C000-000000000046} 0xFFFF,{40DD6E20-7C17-11CE-A804-00AA003CA9F6} {000214EF-0000-0000-C000-000000000046} 0xFFFF,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:02:05.597",lookup_requested,"DNS query is completed for the name stadiatechnologies.com, type 28, query options 2251800887582720 with status 1460 Results  ",RegAsm.exe,-,-,-,-,-,-,-,stadiatechnologies.com,95.164.119.162,False,-5,United Kingdom,London,51.50722,-0.12759,STARK INDUSTRIES SOLUTIONS LTD.,-,-
"Sep 12, 2024 @ 19:01:58.525",open,Endpoint file event,RegAsm.exe,-,-,-,-,recentservers.xml,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:01:58.177",load,Endpoint DLL load event,RegAsm.exe,-,-,WBEMDISP.DLL,wbemdisp.dll,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:01:57.920",load,Endpoint DLL load event,RegAsm.exe,-,-,fastprox.dll,fastprox.dll,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:01:57.870",load,Endpoint DLL load event,RegAsm.exe,-,-,wbemsvc.dll,wbemsvc.dll,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:01:57.828",load,Endpoint DLL load event,RegAsm.exe,-,-,-,wbemcomn.dll,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:01:57.827",load,Endpoint DLL load event,RegAsm.exe,-,-,wbemprox.dll,wbemprox.dll,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:01:57.710",lookup_requested,"DNS query is completed for the name t.me, type 28, query options 2251800887582720 with status 10054 Results  ",RegAsm.exe,-,-,-,-,-,-,-,t.me,149.154.167.99,False,30,Netherlands,Amsterdam,52.37018,4.87324,Telegram Messenger Amsterdam Network,-,-
"Sep 12, 2024 @ 19:01:51.660",lookup_requested,"DNS query is completed for the name steamcommunity.com, type 28, query options 2251800887582720 with status 10054 Results  ",RegAsm.exe,-,-,-,-,-,-,-,steamcommunity.com,104.69.45.52,False,44,Singapore,Singapore,1.29041,103.85211,"Akamai Technologies, Inc.",-,-
"Sep 12, 2024 @ 19:01:33.521",modification,Endpoint registry event,RegAsm.exe,-,-,-,-,-,HKEY_USERS\S-1-5-21-2438712759-301890551-4283054500-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\ZoneMap\AutoDetect,AutoDetect,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:01:33.520",modification,Endpoint registry event,RegAsm.exe,-,-,-,-,-,HKEY_USERS\S-1-5-21-2438712759-301890551-4283054500-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\ZoneMap\ProxyBypass,ProxyBypass,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:01:33.520",modification,Endpoint registry event,RegAsm.exe,-,-,-,-,-,HKEY_USERS\S-1-5-21-2438712759-301890551-4283054500-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\ZoneMap\IntranetName,IntranetName,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:01:33.520",modification,Endpoint registry event,RegAsm.exe,-,-,-,-,-,HKEY_USERS\S-1-5-21-2438712759-301890551-4283054500-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\ZoneMap\UNCAsIntranet,UNCAsIntranet,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:01:33.330",modification,Endpoint registry event,RegAsm.exe,-,-,-,-,-,HKEY_USERS\S-1-5-21-2438712759-301890551-4283054500-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\5.0\Cache\History\CachePrefix,CachePrefix,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:01:33.329",modification,Endpoint registry event,RegAsm.exe,-,-,-,-,-,HKEY_USERS\S-1-5-21-2438712759-301890551-4283054500-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\5.0\Cache\Content\CachePrefix,CachePrefix,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:01:33.329",modification,Endpoint registry event,RegAsm.exe,-,-,-,-,-,HKEY_USERS\S-1-5-21-2438712759-301890551-4283054500-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\5.0\Cache\Cookies\CachePrefix,CachePrefix,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:01:29.848",deletion,Endpoint file event,RegAsm.exe,-,-,-,-,delays.tmp,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:01:29.847",creation,Endpoint file event,RegAsm.exe,-,-,-,-,delays.tmp,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:01:28.687",end,Endpoint process event,9e9c2fb86b9215aabb51108105b5c5a553f9c2d4904f8f03c4a8b7ff3602c989.exe,explorer.exe,C:\Users\John\9e9c2fb86b9215aabb51108105b5c5a553f9c2d4904f8f03c4a8b7ff3602c989.exe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:01:28.665",start,Endpoint process event,RegAsm.exe,9e9c2fb86b9215aabb51108105b5c5a553f9c2d4904f8f03c4a8b7ff3602c989.exe,C:\Windows\Microsoft.NET\Framework\v4.0.30319\RegAsm.exe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:01:28.252",load,Endpoint DLL load event,9e9c2fb86b9215aabb51108105b5c5a553f9c2d4904f8f03c4a8b7ff3602c989.exe,-,-,System.Core.dll,System.Core.ni.dll,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:01:28.120",load,Endpoint DLL load event,9e9c2fb86b9215aabb51108105b5c5a553f9c2d4904f8f03c4a8b7ff3602c989.exe,-,-,System.dll,System.ni.dll,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:01:26.560",load,Endpoint DLL load event,9e9c2fb86b9215aabb51108105b5c5a553f9c2d4904f8f03c4a8b7ff3602c989.exe,-,-,clr.dll,clr.dll,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 19:01:26.307",load,Endpoint DLL load event,9e9c2fb86b9215aabb51108105b5c5a553f9c2d4904f8f03c4a8b7ff3602c989.exe,-,-,mainlab.exe,9e9c2fb86b9215aabb51108105b5c5a553f9c2d4904f8f03c4a8b7ff3602c989.exe,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 18:43:42.913",lookup_requested,"DNS query is completed for the name reserve-wadergroup.biz, type 28, query options 2251800887582720 with status 10054 Results  ",uteni.exe,-,-,-,-,-,-,-,reserve-wadergroup.biz,-,-,-,-,-,-,-,-,-,-
"Sep 12, 2024 @ 18:41:01.231",modification,Endpoint registry event,uteni.exe,-,-,-,-,-,HKEY_USERS\S-1-5-21-2438712759-301890551-4283054500-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\Macoxyl,Macoxyl,-,-,-,-,-,-,-,-,-,Persistence,Registry Run Keys / Startup Folder
